relation_key,source_entity_key,target_entity_key,relation_type,store_key,review_id,text_unit_id,sentiment,confidence,evidence
2d774436ed8c5432c65c60329b4c34d5ed2bdd6b137c7fa82370ca2c2ac9da6e,dish:ga-ran,food_descriptor:ngon-xiu,DESCRIBES_FOOD,123914,ee1dc390a5311868,tu_ee1dc390a5311868,positive,0.66,gà rán ... ngon xỉu
5a787d026ced14b080f986eab4a76cd4d133710d4531c4aff4c0b63a7867b5ad,dish:my-cay,food_descriptor:ngonnnnnnnnnn,DESCRIBES_FOOD,123914,ee1dc390a5311868,tu_ee1dc390a5311868,positive,0.68,mỳ cay ... ngonnnnnnnnnn
686030884e9757ba93a337abd3bef2d8a50b65888636a64109f9eb0f9cdcf22a,dish:my-cay,food_descriptor:ngon-xiu,DESCRIBES_FOOD,123914,ee1dc390a5311868,tu_ee1dc390a5311868,positive,0.66,mỳ cay ... ngon xỉu
095fb1134b62e4b6d5b75fafa60cfa4cca657dcd8340d362416db6f4158074ab,delivery_packaging:dong-goi,food_descriptor:chin-chu,HAS_POSITIVE_SIGNAL,81712,2c55a9380d884b36,tu_2c55a9380d884b36,positive,0.94,đóng gói chỉn chu
ef7134d2ce03dc99b868b1138f6aa31590d1b1834d5f60ddf02f987106658ab7,dish:ca-kho-rieng,problem:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,81712,2c55a9380d884b36,tu_2c55a9380d884b36,negative,0.98,cá kho riềng k hợp khẩu vị
f570e502a4bd8e79a5531a1952a395ac9b31ce83d2167c363613b9ed99f52dcb,dish:ca-kho-rieng,problem:vay-ca,HAS_PROBLEM,81712,2c55a9380d884b36,tu_2c55a9380d884b36,negative,0.95,còn vảy cá
8837f41d0a24b79dbbea00fa4d4d65c4f8693c383fde2fa05b7e469344823fb3,delivery_packaging:dua,problem:quen-cho-em-dua,HAS_PROBLEM,119113,46eee99f79148f37,tu_46eee99f79148f37,negative,0.95,quên cho em đũa
590521f3d749c1dfb8c6aceb6ff1620b6d48e3af2a157f234596b2584c792c7a,price_value:gia-nay,problem:qua-it,HAS_NEGATIVE_SIGNAL,119113,fcb7b96b626108ac,tu_fcb7b96b626108ac,negative,0.94,giá này thì quá ít
c39e0773325e1fb5423c19624703adc7e89460c7d5ee21faea57dff8732f3ed5,dish:thit-bo,problem:qua-it,HAS_PROBLEM,119113,fcb7b96b626108ac,tu_fcb7b96b626108ac,negative,0.86,thịt bò được đúng 5 miếng
ae4924c3c69f50b6e526058e643791f715263937532701fa7068bce8acdc6824,dish:ngan,food_descriptor:khong-ngon,DESCRIBES_FOOD,123573,bc9536babf95c601,tu_bc9536babf95c601,negative,0.95,ngan ít không ngon
6416e2a654a5761089f0b2f08acc95dec1e8c2ccb38c73a0249d1871491b0b48,dish:ngan,food_descriptor:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,123573,bc9536babf95c601,tu_bc9536babf95c601,negative,0.92,không hợp khẩu vị
8246df943503fb2c57a6219bae629de251b7d2927c471e4e11cfeaba96d7f2d8,dish:ngan,problem:it,HAS_PROBLEM,123573,bc9536babf95c601,tu_bc9536babf95c601,negative,0.89,ngan ít
a2ec78faa9f96303172840606df801d825480e798d64b43fbfe5b579cf945e49,dish:banh-cuon-thit-nuong,problem:khong-co-thit,HAS_PROBLEM,123573,1b8e2bc01dd97dd8,tu_1b8e2bc01dd97dd8,negative,0.97,chỉ có bánh không có thịt
6e72ca2f71c0d2b7c1a922e37440c9bd2ac21585016fdbc3c7755349295c1cc6,dish:banh-cuon-thit-nuong,problem:sai-thieu-mon,HAS_PROBLEM,123573,1b8e2bc01dd97dd8,tu_1b8e2bc01dd97dd8,negative,0.99,sai/thiếu món
1222d2bca9e1f4fad2006974775bedb973146392b2069d58cc4c1b8f21cea2f4,dish:banh-cuon-nhan,food_descriptor:thiu,DESCRIBES_FOOD,123573,c1f6af88413e331d,tu_c1f6af88413e331d,negative,0.98,bị thiu
7dccb20291522fbc62daf4f4f809d006d225a8746329c4c5e692b629b176e4c0,dish:banh-cuon-nhan,food_descriptor:hoi-thiu-mui-oi,HAS_NEGATIVE_SIGNAL,123573,c1f6af88413e331d,tu_c1f6af88413e331d,negative,0.99,hôi thiu mùi ôi
17697f17dab597e99041e5dc506f599be41d12c12ebf02943ff2b0901f27f4d1,dish:banh-cuon-nhan,problem:phai-bo-di,HAS_PROBLEM,123573,c1f6af88413e331d,tu_c1f6af88413e331d,negative,0.93,mình phải bỏ đi
fc1ff1d14a76900512aa89ac1043e11e8e289d08f9cacd4630e72ee0a94e91a7,dish:mien-ngan,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,123573,c1f6af88413e331d,tu_c1f6af88413e331d,positive,0.92,miến ngan ngon
f9f67b2112bde50be3286152a62ea59379135d1ff424ab8d2a01ca9fe083ad60,food_descriptor:ngon,dish:pho-bo,DESCRIBES_FOOD,8200,0701dcca5937a133,tu_0701dcca5937a133,positive,0.42,khá ngon
ca166ec4dca6f1e3cb61495e894f10eb6fc606279079dca2415c8a2ea1c94ae4,food_descriptor:ngon,dish:com-rang,DESCRIBES_FOOD,8200,0701dcca5937a133,tu_0701dcca5937a133,positive,0.42,khá ngon
8e3bd1ef919b2ed0a03dd0b70b4893803f0a5ee9afed52ace6b07723884aa69b,delivery_packaging:dung-cu-an-uong,problem:khong-co-dung-cu-an-uong,HAS_PROBLEM,8200,2f9ecd9670068271,tu_2f9ecd9670068271,negative,0.94,không có dụng cụ ăn uống
1bfa4979b0c0947faf7573a73f1435e2057e2e298218187ad14414284895ebbf,service_quality:service,problem:khong-de-y-ghi-chu,HAS_PROBLEM,8200,5df4b148513e1de9,tu_5df4b148513e1de9,negative,0.96,có ghi chú nhma k để ý
be21a572f398faa5e0bc8443b4f58ecaf9b8be64be836dbf2adbe07126bc5a07,food_descriptor:nhat,dish:nuoc-cham,DESCRIBES_FOOD,78300,83a3a20195c197a3,tu_83a3a20195c197a3,negative,0.94,nước chấm nhạt
33212e0238959ce61745c645845174b86f40df5f39707ae24add79453a9bab0a,dish:nuoc-cham,food_descriptor:nhat,HAS_NEGATIVE_SIGNAL,78300,83a3a20195c197a3,tu_83a3a20195c197a3,negative,0.92,nước chấm nhạt
f4436fa36dedf2b13ccc4722c6b28403a4b35bb039c3f5fe6e44cb0c7bef55ce,food_descriptor:ngon,dish:thit-nuong,DESCRIBES_FOOD,78300,83a3a20195c197a3,tu_83a3a20195c197a3,positive,0.93,thịt nướng rất ngon
3376e7355917ecf85c0b72e897bd54f9766334781c11231ca1c32db25e7812d8,dish:thit-nuong,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,78300,83a3a20195c197a3,tu_83a3a20195c197a3,positive,0.95,thịt nướng rất ngon
7e2968ade6b630e3afb24ff11737d92a30adb959f9543d79225f46f3e79df348,dish:thit-nuong,delivery_packaging:dong-goi-tot,MENTIONS,78300,83a3a20195c197a3,tu_83a3a20195c197a3,neutral,0.4,đóng gói tốt
c4f2e01bdea2924edb8ca1c81b07d6f595e42e2a7b7112cb8ba2b2f998269eb2,dish:thit-nuong,food_descriptor:thom,DESCRIBES_FOOD,78300,451e4ba26f1b7357,tu_451e4ba26f1b7357,positive,0.95,thịt nướng thơm
69c15094c6b9e6bbe29025b627254e18c6b147f8d562c9a4a05e632ee5834138,dish:thit-nuong,food_descriptor:day-dan,DESCRIBES_FOOD,78300,451e4ba26f1b7357,tu_451e4ba26f1b7357,positive,0.92,thịt nướng ... đầy đặn
36d3c45685617bf8667c059baa3ea7e740244ecb661cd80465d6780739d6925d,dish:banh-cuon,food_descriptor:kha-ngon,DESCRIBES_FOOD,78300,74b16fbb6370a515,tu_74b16fbb6370a515,positive,0.7,khá ngon
9f20ff4f4a96c8d5dccaa2d1a1b9d2ae973c83ea5ae8f5c54a615bee55b80809,dish:banh-cuon,food_descriptor:nhat,HAS_NEGATIVE_SIGNAL,78300,74b16fbb6370a515,tu_74b16fbb6370a515,negative,0.62,nhưng nước chấm hơi nhạt
05045468106f2550ae68bb8a82f81083a43276e8669afa35e48438190fe242bf,dish:nuoc-cham,food_descriptor:nhat,DESCRIBES_FOOD,78300,74b16fbb6370a515,tu_74b16fbb6370a515,negative,0.95,nước chấm hơi nhạt
fff96e73ada927fb686225bfb0657862aecae27d151bd0fa4806fea830ce10b8,service_quality:giao-dung-don,delivery_packaging:day-du-dung-cu-an-uong,HAS_POSITIVE_SIGNAL,78300,74b16fbb6370a515,tu_74b16fbb6370a515,positive,0.72,giao đúng đơn cho đầy đủ dụng cụ ăn uống
b8e1f73bd6ee3a2e766dd647e431e34db9a04e5f829b32c62c5de4f03195af28,dish:banh-cuon-nong,food_descriptor:ngon,DESCRIBES_FOOD,78300,d386170fcb321f69,tu_d386170fcb321f69,positive,0.84,khá ngon
560513cd5ce4095f7ee79fdb88d5eb6eb15e10a6761e227f68dc8ba151fd5ae7,dish:bun-cha,food_descriptor:ngon,DESCRIBES_FOOD,78300,d386170fcb321f69,tu_d386170fcb321f69,positive,0.84,khá ngon
fe84e9667de61584179bbd753dac925409c6fd6cb43516043c3c91a40885d9fd,dish:banh-cuon-nong,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,78300,d386170fcb321f69,tu_d386170fcb321f69,positive,0.8,khá ngon
8178ce0928d84a76e4c6b9896bb81f84365fd674c3df131d6d2cc16b2aef4a3d,dish:bun-cha,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,78300,d386170fcb321f69,tu_d386170fcb321f69,positive,0.8,khá ngon
f27083c1b075775dbed15c3a25e6ad078737cdbf3cced36137e34f7c849941fa,dish:banh-cuon-nong,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,2edec273963cb0fc,tu_2edec273963cb0fc,positive,0.76,ngon xỉu
0e7c86d45fdaddc2a1fdc7869ff22892f08082f6b4f57d74f8f3f4b207e78357,dish:bun-cha,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,2edec273963cb0fc,tu_2edec273963cb0fc,positive,0.76,ngon xỉu
961f6a0e7a7d07b5590dd97db9240483044d0513464e107e0f21c6c8c28f02e4,dish:ga-tan,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,2edec273963cb0fc,tu_2edec273963cb0fc,positive,0.76,ngon xỉu
1016eed2bf608bc2557db4bd681ebc1fc954f63ba66eef4735d9dc6c90979bb2,dish:banh-cuon-nong,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,763aa8c7f7f80c9d,tu_763aa8c7f7f80c9d,positive,0.74,ngon xỉu
022fc6b3e018710fc5572286ac80c756170ac295ec7f898728970c04a5c8c2ef,dish:bun-cha,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,763aa8c7f7f80c9d,tu_763aa8c7f7f80c9d,positive,0.74,ngon xỉu
244db0d8accf06c7e1c4a515c42591eae798d752abb25e6d1a36f35bcd4af5bd,dish:ga-tan,food_descriptor:ngon-xiu,DESCRIBES_FOOD,20601,763aa8c7f7f80c9d,tu_763aa8c7f7f80c9d,positive,0.74,ngon xỉu
d91fa5eaae328b301562dc2cc2f96677c08ec94fb63ad5f9482ee9718f23e60b,dish:banh-cuon-nong-bun-cha-ga-tan,food_descriptor:kha-ngon,DESCRIBES_FOOD,20601,977df368a2f45535,tu_977df368a2f45535,positive,0.9,khá ngon
29cf4aab9a30569da89239c912db5bf594b94f1df9ab05ae883995949d2df606,dish:banh-cuon-nong-bun-cha-ga-tan,food_descriptor:kha-ngon,HAS_POSITIVE_SIGNAL,20601,977df368a2f45535,tu_977df368a2f45535,positive,0.82,khá ngon
ebc8a8bf7070720a49da24a79b7dbca6106f82e6ee4b72621a4c1ef11c6341fd,dish:banh-cuon-nong-bun-cha-ga-tan,problem:khong-hop-khau-vi,HAS_NEGATIVE_SIGNAL,20601,ba9210ac19fd695a,tu_ba9210ac19fd695a,negative,0.9,không hợp khẩu vị
f8591b96f3861bf0da02ecb73938556186388bf047b6be9bab78869bb3248eec,delivery_packaging:dua,problem:khong-cho-dua,HAS_PROBLEM,20601,fb91e2f432c34cab,tu_fb91e2f432c34cab,negative,0.9,đéo cho đũa
10751ab74b056760d2c58b07266a4bb93d113899cb6996ea341ffeae681aa8af,delivery_packaging:dua,problem:sai-thieu-mon,MENTIONS,20601,fb91e2f432c34cab,tu_fb91e2f432c34cab,negative,0.42,sai/thiếu món
20be056add35bddf36208150f02bb6b5b041c9ab929629cfd233fa226d62371f,dish:bun-cha,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
82cafece420cfc78486f66e64d41f91a132f92b1981b8b1afb6a1fa613fd7425,dish:banh-cuon-nong,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
b2e3c14595ffa584b024ed2986b2fa05699ad53134fb6147f945622b53032b22,dish:ga-tan,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
4e4fd378bdf408841d8f8a80585d1cba4dea189195d1420a87563ca6a25ebea8,food_descriptor:ngon,dish:bun-cha,DESCRIBES_FOOD,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
9a99cb42f78f9d2c5e61e9eb14e0dc4d26005112297f20c18152bd1032c6cf79,food_descriptor:ngon,dish:banh-cuon-nong,DESCRIBES_FOOD,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
a215e6d4affd02c455ac82ee0b2c301e6de9a20dd983760b8308247ae3809ff4,food_descriptor:ngon,dish:ga-tan,DESCRIBES_FOOD,9568,927f65954261571a,tu_927f65954261571a,positive,0.7,khá ngon
816c6c78126b17c6c9b1f5f94ba616611b3d9eac4223e55c7b6c79d43d8223bc,dish:bun-cha-banh-cuon-nong-ga-tan,food_descriptor:chua-dam-da,DESCRIBES_FOOD,9568,bdf31b85e91d8ea6,tu_bdf31b85e91d8ea6,negative,0.83,vị chưa đậm đà lắm
a3d073db6c115c6934641b5911b58add8318cc8f8abc47aeb97e0894add90f6d,dish:bun-cha-banh-cuon-nong-ga-tan,food_descriptor:chua-dam-da,HAS_NEGATIVE_SIGNAL,9568,bdf31b85e91d8ea6,tu_bdf31b85e91d8ea6,negative,0.8,chưa đậm đà lắm
031922a861e2d46318bc552697cdb17cf9e73d913db46280e8c45fbca4e2389e,dish:pho,food_descriptor:ngon-xiu,DESCRIBES_FOOD,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.63,ngon xỉu
6f50671bef151e9bbf17bfcadc71adbcbbf9b300db3903bb6dc9e1a5ea182453,dish:com-rang,food_descriptor:ngon-xiu,DESCRIBES_FOOD,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.63,ngon xỉu
8ad14d47261ecfbc36fc671b06e7bd88fdade38d1fa53ba309b5a8ba779daefc,dish:pho,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.57,đáng đồng tiền
6d09b3e76d982d0c1d708c4f5df908b2364b5ca89749d17843a828667a8a65d3,dish:com-rang,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.57,đáng đồng tiền
a7df5031a07276378e5356bb340583039b33261df31882366abf16beeed94d1c,dish:pho,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.52,đóng gói tốt
fadd8ba4b915dd66256b2bd85919ba139a5897f14ae2550c961e5cb6cc4c3c77,dish:com-rang,delivery_packaging:dong-goi-tot,HAS_POSITIVE_SIGNAL,12952,5468e970485d8102,tu_5468e970485d8102,positive,0.52,đóng gói tốt
06eee8b3b73c053b3a967bc951417d37116e31941a284c1042d348db715e5bd2,delivery_packaging:dong-goi,problem:chua-tot,HAS_PROBLEM,12952,64b2a3030b1c7b32,tu_64b2a3030b1c7b32,negative,0.93,đóng gói chưa tốt
67119f4b12d7d317f08697d4ec33e88b07e27acbfb9d5b57b0a51b12c331cb4e,service_quality:khong-lam-dung-ghi-chu,problem:cho-hanh-cu-du-dan-khong-hanh,HAS_PROBLEM,12952,72c184f6564a2425,tu_72c184f6564a2425,negative,0.92,không làm đúng ghi chú
940402e409629ef757aa5fadada3d8be2f73e022e759d79025aa918b1a4a6654,delivery_packaging:packaging,problem:sai-thieu-mon,HAS_PROBLEM,12952,bd2f5d7bacae733c,tu_bd2f5d7bacae733c,negative,0.76,packaging=-1.00; sai/thiếu món
b997f310dce77ef696279481ff6eb2b14fce6527c3d537cf1a65d47fe4cc11b0,dish:thit,food_descriptor:kho,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.96,thịt ... khô
5b9bda356cdbc3ea11a65c30a6e50653b25a7f32f51de19f0fd70135f23a4b5a,dish:thit,food_descriptor:nguoi,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.96,thịt ... nguội
084aa5bb88958669827c4ccc320baff5a4ced46c8db8c76d01a5e6e7f59a5aea,dish:thit,food_descriptor:cung,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.96,thịt ... cứng
70ca6e0c2d3eaef5c5b555028fa393e1fb574b04f3f57a22d9028a75e3714093,dish:com,food_descriptor:kho,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.98,cơm khô
b7243845d5d854a71555c74ae8314820114ff178e3b83cd64c7c04364e519b1f,dish:com,food_descriptor:nguoi,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.98,cơm ... nguội
5638cb9a898ca9ed6a400963dc753577c789253af283cdb6bb56201bb8bae755,dish:com,food_descriptor:cung,DESCRIBES_FOOD,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.98,cơm ... cứng
5253304f99b9efbc41591ec7146cb00c4811189512af9560f5ac5ed682171f63,dish:trung,problem:thieu-mon-khi-giao,HAS_PROBLEM,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.9,mô tả có trứng ... giao k thấy có
8244f4611907092bd24d304be16e6d01bc130cd321f1f71c0f4a2f5a50704099,dish:canh,problem:thieu-mon-khi-giao,HAS_PROBLEM,12952,5b2eb4486969f6fc,tu_5b2eb4486969f6fc,negative,0.9,mô tả có ... canh nhưng giao k thấy có
ab0c92883c3b70dfbecf2a0ced29e049cefca8ee73fccd2759622549e71609ed,dish:com,food_descriptor:thiu,DESCRIBES_FOOD,12952,3c096928813d087e,tu_3c096928813d087e,negative,0.95,cơm như bị thiu
781c1d9f19875f320f970af6420f5f7c8ce833d0dc310c2268aff1e683b3f866,dish:com,food_descriptor:thiu,HAS_NEGATIVE_SIGNAL,12952,3c096928813d087e,tu_3c096928813d087e,negative,0.92,bị thiu
1d77b0a22f2e33b3f2c97328ca53b90b27c81d0bc57592d0ef8ee57f0e93dcd2,delivery_packaging:dong-goi-giao-don,problem:thieu-1-hop-dui-ga-chien-mam,HAS_PROBLEM,12952,46e534350433ce38,tu_46e534350433ce38,negative,0.95,thiếu 1 hộp đùi gà chiên mắm
54c84b3eeb63812509652b25cb1f7410f4fa0b8149742658c856d79942382a52,delivery_packaging:dong-goi-giao-don,problem:thua-1-hop-com,HAS_PROBLEM,12952,46e534350433ce38,tu_46e534350433ce38,negative,0.94,thừa 1 hộp cơm
eb1ebabb9ae66758ec129a811bcd76dda339b84cd47be5e2b98cb2cc386753bc,problem:thieu-1-hop-dui-ga-chien-mam,dish:dui-ga-chien-mam,MENTIONS,12952,46e534350433ce38,tu_46e534350433ce38,negative,0.91,thiếu 1 hộp đùi gà chiên mắm
f4e46954a89ba1da8f6c5ea75b2b975302bd9b52d94d2b6465cd538f522e4e00,problem:thua-1-hop-com,dish:com,MENTIONS,12952,46e534350433ce38,tu_46e534350433ce38,negative,0.84,thừa 1 hộp cơm
0c3300a6f9493aaa77f747a7ca62ec071cc303c5d6e4e0df65a86610c00b8d89,dish:com,food_descriptor:mem,DESCRIBES_FOOD,12952,274862d85964fadf,tu_274862d85964fadf,positive,0.89,cơm mềm
520bc14f14105383e7e557391f969345b641a801fe231f9ae7a5d31b61a8d558,dish:com,food_descriptor:ngon,HAS_POSITIVE_SIGNAL,12952,274862d85964fadf,tu_274862d85964fadf,positive,0.93,cơm ngon
ea0b8511fa1964eef198bd972040b83c1c5e476cf031bad13cbe6bd394dafb4c,food_descriptor:kho,dish:com,DESCRIBES_FOOD,12952,36506a63a09386c6,tu_36506a63a09386c6,negative,0.97,cơm khô
284070800b0105d1d8b0296db3e47983a1b5f3916caa1bd9349032b586afe1c9,food_descriptor:cung,dish:com,DESCRIBES_FOOD,12952,36506a63a09386c6,tu_36506a63a09386c6,negative,0.97,cơm ... cứng
67d964dfeb350b5f60a7ab0b92b2e7a2e8d0d6ec6502965fbda0174088b4db97,food_descriptor:kho,dish:ga,DESCRIBES_FOOD,12952,36506a63a09386c6,tu_36506a63a09386c6,negative,0.95,gà thì rán quá khô
29319430504dc0f2f69398bd6bfe41108f3cf028d1d3e33624bc7f658724effc,dish:thit-bo,problem:dung-5-mieng,HAS_PROBLEM,12952,70218d6909357f0a,tu_70218d6909357f0a,negative,0.78,thịt bò được đúng 5 miếng
4eb240f9ab04825ead811f98311fa5d4410030e708256e3bfa37a63ece0cb4da,dish:ga-tan,food_descriptor:dai,DESCRIBES_FOOD,69613,099f7ca257ea665d,tu_099f7ca257ea665d,negative,0.98,gà tần thì dai
c75c6acf78f24f9c1288ae032c7f14a356ec54959daada562f3a84e7fdec0f4d,dish:banh-cuon-cha-que-voi-trung,problem:sai-thieu-mon,HAS_PROBLEM,69613,099f7ca257ea665d,tu_099f7ca257ea665d,negative,0.94,đặt 2 ... cho có 1 suất
f7163d1573597ee8f20af9bee457faa1afeb0f953902d4f25395dcfdca5c8eb4,service_quality:service,problem:sai-thieu-mon,HAS_PROBLEM,69613,099f7ca257ea665d,tu_099f7ca257ea665d,negative,0.87,service=-0.80; sai/thiếu món
6b76c5e6c54a31036fed23a0fb1998a23ea692ce84f419855179bbd8155497b1,dish:banh-cuon,problem:khong-dat,HAS_NEGATIVE_SIGNAL,69613,ea8a0b253ea205d3,tu_ea8a0b253ea205d3,negative,0.93,bánh cuốn không đạt
f754ec5418e814553ad4c3d9f42d853edbffcb9064e82596db516568fb11bb01,dish:banh-cuon-nong,food_descriptor:ngon,DESCRIBES_FOOD,69613,9a35b3927a648427,tu_9a35b3927a648427,positive,0.94,ngon
8ca5bffb0a81bf3cff0c03f68fafceb9ea8f9694fb5ef50e34946b65f07900ee,price_value:gia-ca,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,14120,67559aa3112ab200,tu_67559aa3112ab200,positive,0.94,đáng đồng tiền
a79666de24eb8acaa18f9f7fa3f0f761c09cd82986ac5b70e6d36261f1a7a246,dish:pho,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.57,phở ... ngon xỉu
b5266eb345f9d0097ea24f1a2bc7e952cc1c05c5237a60df5b8589165228dc9e,dish:com-ga-xoi-mam,food_descriptor:ngon-xiu,HAS_POSITIVE_SIGNAL,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.57,cơm gà xối mắm ... ngon xỉu
dfd27c7556d77372e1968c5e333ce1fd8c93b34be001c80ca50d1ad417d9f977,dish:pho,food_descriptor:ngon-xiu,DESCRIBES_FOOD,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.57,ngon xỉu
969bc5e87b0ff85d2ab0e1c516f6c105254d692a2372526b91585a3131f7783e,dish:com-ga-xoi-mam,food_descriptor:ngon-xiu,DESCRIBES_FOOD,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.57,ngon xỉu
d743ebbf2e637b722c7821d232db472f350038949ad3c297f6ee70ae6e21330c,delivery_packaging:dong-goi-tot,price_value:dang-dong-tien,MENTIONS,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.42,"đáng đồng tiền, ... đóng gói tốt"
a4ace14d1ba0778c41a11bd5675c66845546114c197dd598cfd50bcb02c362a7,space_quality:sach-se,price_value:dang-dong-tien,MENTIONS,14120,9ecc9a47456e4102,tu_9ecc9a47456e4102,positive,0.4,"đáng đồng tiền, sạch sẽ"
8810ad299385fe867a0675eca374490db72263c8d6a0ea53b8965f7e6614b22a,dish:ga-chien,food_descriptor:do,DESCRIBES_FOOD,14120,aa4385041d14cb1d,tu_aa4385041d14cb1d,negative,0.93,gà chiên trong vẫn bị đỏ
bcabf8cb3cc1e25e6ce778c27b7ffe4c6743312c9a5b7618fdf15baada8d81eb,delivery_packaging:dong-goi,problem:tui-thung,HAS_PROBLEM,14120,aa4385041d14cb1d,tu_aa4385041d14cb1d,negative,0.97,đóng gói túi thủng
a5e97f3cc99f416f01f7d14093b800464de6d5a74af894e37094fcad8e002c9c,delivery_packaging:dong-goi,problem:chay-het-ra,HAS_PROBLEM,14120,aa4385041d14cb1d,tu_aa4385041d14cb1d,negative,0.95,chảy hết ra
f068971998d607c5c3ea6d3fdf9368b52d434def49f579b875fedd9c8bf5937f,delivery_packaging:giao-hang,problem:thieu-sot,HAS_PROBLEM,14120,4b11884cd63e838f,tu_4b11884cd63e838f,negative,0.95,giao thiếu sốt
63903ffef288390b4d726926791d819240349583318b8847545db525f9e17d37,delivery_packaging:giao-hang,location_landmark:doi-can,MENTIONS,14120,4b11884cd63e838f,tu_4b11884cd63e838f,neutral,0.2,đội cấn
48022e015fe858627fdc4563fe80f265d6323f1ab4aee3ca350e663795460c32,price_value:gia-ca,price_value:dang-dong-tien,HAS_POSITIVE_SIGNAL,2282,0ef5ee59f9b7fe94,tu_0ef5ee59f9b7fe94,positive,0.96,đáng đồng tiền
2ffef9d5715edd8f784aa35375285ba1325e332ba71e13d2fcf2f413512364b7,service_quality:service,problem:co-hanh-du-note-khong-hanh,HAS_PROBLEM,2282,1c2947421976e706,tu_1c2947421976e706,negative,0.95,note không hành vẫn cố nhét hành vào
ee6a454d9adb2627af5c70fdc684e77d3f5e4ac62bbcf7049f939f109a1a0438,service_quality:service,problem:sai-thieu-mon,HAS_PROBLEM,2282,1c2947421976e706,tu_1c2947421976e706,negative,0.97,sai/thiếu món
c62d68bfec76c6319529a034d3c8de9c4a7b47236f7b5cf56ebf5a5772b13176,dish:lon-coca,problem:thieu-lon-coca,HAS_PROBLEM,76776,effafa86aabee0dd,tu_effafa86aabee0dd,negative,0.98,thiếu lon coca
901331a2dec3e6131e69ac6e41da0e84df05682148d5271eb53fed813caac130,dish:banh-cuon-nong,food_descriptor:ngon-xiu,DESCRIBES_FOOD,76776,7fb45d001809c9f1,tu_7fb45d001809c9f1,positive,0.74,ngon xỉu
eaf8fba3be3f7adbe41070973728935c067be7f5978ddbd969f112e259aa65ee,dish:bun-cha,food_descriptor:ngon-xiu,DESCRIBES_FOOD,76776,7fb45d001809c9f1,tu_7fb45d001809c9f1,positive,0.74,ngon xỉu
b5a32f2b810306888a46c504ee45fb1cce2458d4ba2fb96a26f5569e2836f3df,delivery_packaging:bat-nhua,problem:dong-goi-chua-tot,HAS_PROBLEM,76776,772f7c0800cd85ec,tu_772f7c0800cd85ec,negative,0.9,"bát nhựa..., đóng gói chưa tốt"
44c8c2b07b9038b73b69730a9cff867039f7360f2bb5fb8a6086c74b2e1b0f83,delivery_packaging:bat-nhua,problem:dong-goi-chua-tot,HAS_NEGATIVE_SIGNAL,76776,772f7c0800cd85ec,tu_772f7c0800cd85ec,negative,0.72,đóng gói chưa tốt
